timestamp,asset,action,shares,price,pnl
2026-03-29T03:25:14.198396900+00:00,XRP,DANGER_SELL_Down,35.0286,0.0500,-14.0114
2026-03-29T03:30:00.370814900+00:00,BTC,BUY_UP,34.0379,0.4300,0.0000
2026-03-29T03:30:00.466961100+00:00,ETH,BUY_UP,34.0379,0.4500,0.0000
2026-03-29T03:30:00.569042100+00:00,SOL,BUY_UP,34.0379,0.4400,0.0000
2026-03-29T03:30:00.672882800+00:00,XRP,BUY_UP,34.8258,0.4600,0.0000
2026-03-29T03:30:54.727746900+00:00,SOL,BUY_DOWN,34.0379,0.4500,0.0000
2026-03-29T03:31:31.759410100+00:00,XRP,BUY_DOWN,34.8258,0.4100,0.0000
2026-03-29T03:40:00.200232900+00:00,BTC,DANGER_SELL_Up,34.0379,0.1680,-9.5987
2026-03-29T03:40:00.340825700+00:00,ETH,DANGER_SELL_Up,34.0379,0.0960,-12.0494
2026-03-29T03:45:00.735054500+00:00,ETH,BUY_DOWN,47.1823,0.4800,0.0000
2026-03-29T03:45:23.529035400+00:00,BTC,BUY_UP,47.1823,0.3800,0.0000
2026-03-29T03:45:23.756059800+00:00,SOL,BUY_UP,32.5072,0.4400,0.0000
2026-03-29T03:46:01.828393100+00:00,XRP,BUY_UP,32.5072,0.4200,0.0000
2026-03-29T03:46:05.400729300+00:00,ETH,BUY_UP,47.1823,0.4200,0.0000
2026-03-29T03:49:53.418220100+00:00,SOL,BUY_DOWN,32.5072,0.4500,0.0000
2026-03-29T03:52:43.032312600+00:00,XRP,BUY_DOWN,32.5072,0.4400,0.0000
2026-03-29T03:53:06.031958300+00:00,BTC,BUY_DOWN,47.1823,0.4800,0.0000
2026-03-29T04:00:02.337210700+00:00,ETH,BUY_DOWN,32.5072,0.4500,0.0000
2026-03-29T04:00:02.552541900+00:00,XRP,BUY_DOWN,32.5072,0.4500,0.0000
2026-03-29T04:00:40.035958500+00:00,BTC,BUY_DOWN,32.5072,0.4200,0.0000
2026-03-29T04:00:40.229393500+00:00,SOL,BUY_DOWN,32.5072,0.4400,0.0000
2026-03-29T04:01:30.507971400+00:00,XRP,BUY_UP,32.5072,0.4400,0.0000
2026-03-29T04:01:53.914606800+00:00,BTC,BUY_UP,32.5072,0.4200,0.0000
2026-03-29T04:01:56.340020600+00:00,SOL,BUY_UP,32.5072,0.4400,0.0000
2026-03-29T04:02:13.046781800+00:00,ETH,BUY_UP,32.5072,0.4300,0.0000
2026-03-29T04:15:00.501548+00:00,BTC,BUY_UP,32.5072,0.4500,0.0000
2026-03-29T04:15:00.607976600+00:00,ETH,BUY_UP,32.5072,0.4500,0.0000
2026-03-29T04:15:00.718287+00:00,SOL,BUY_DOWN,32.5072,0.4200,0.0000
2026-03-29T04:15:05.882333800+00:00,SOL,BUY_UP,32.5072,0.4500,0.0000
2026-03-29T04:15:15.326254900+00:00,XRP,BUY_UP,32.5072,0.4500,0.0000
2026-03-29T04:25:00.612393300+00:00,BTC,DANGER_SELL_Up,32.5072,0.0500,-13.0029
2026-03-29T04:25:00.765678600+00:00,ETH,DANGER_SELL_Up,32.5072,0.0500,-13.0029
2026-03-29T04:25:15.826464200+00:00,XRP,DANGER_SELL_Up,32.5072,0.1360,-10.2073
2026-03-29T04:30:00.157383900+00:00,BTC,BUY_DOWN,43.4659,0.4500,0.0000
2026-03-29T04:30:00.264129600+00:00,ETH,BUY_DOWN,43.4659,0.4500,0.0000
2026-03-29T04:30:00.449621800+00:00,XRP,BUY_DOWN,43.4659,0.4700,0.0000
2026-03-29T04:30:35.427351100+00:00,SOL,BUY_UP,29.9467,0.4400,0.0000
2026-03-29T04:31:19.460674200+00:00,BTC,BUY_UP,43.4659,0.4200,0.0000
2026-03-29T04:32:46.615995400+00:00,ETH,BUY_UP,43.4659,0.3700,0.0000
2026-03-29T04:35:31.312879900+00:00,SOL,BUY_DOWN,29.9467,0.3400,0.0000
2026-03-29T04:40:00.783154900+00:00,XRP,DANGER_SELL_Down,43.4659,0.3200,-6.9545
2026-03-29T04:45:00.519996700+00:00,ETH,BUY_DOWN,29.4549,0.4500,0.0000
2026-03-29T04:45:00.727243900+00:00,XRP,BUY_UP,30.1368,0.4900,0.0000
2026-03-29T04:45:50.823202800+00:00,BTC,BUY_UP,29.4549,0.4300,0.0000
2026-03-29T04:46:24.748933600+00:00,SOL,BUY_UP,29.4549,0.4500,0.0000
2026-03-29T04:46:28.959999500+00:00,ETH,BUY_UP,29.4549,0.4400,0.0000
2026-03-29T04:53:47.505896100+00:00,XRP,BUY_DOWN,30.1368,0.4100,0.0000
2026-03-29T04:53:54.588801700+00:00,SOL,BUY_DOWN,29.4549,0.4400,0.0000
