timestamp,asset,action,shares,price,pnl
2026-03-27T00:24:01.928831600+00:00,SOL,CLOSE_Down,5.0020,0.0200,-2.3509
2026-03-27T00:24:02.180855900+00:00,XRP,CLOSE_Down,15.0542,0.0400,-6.4733
2026-03-27T00:30:01.501599+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:30:01.606226100+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:30:01.746521400+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:30:01.848695500+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:30:04.501023700+00:00,ETH,BUY_UP,20.1288,0.5200,0.0000
2026-03-27T00:30:08.033031300+00:00,XRP,BUY_UP,15.0542,0.5100,0.0000
2026-03-27T00:30:10.792913300+00:00,SOL,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T00:30:11.521150100+00:00,BTC,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T00:30:13.497661100+00:00,ETH,BUY_DOWN,20.1288,0.4400,0.0000
2026-03-27T00:30:14.906550900+00:00,XRP,BUY_DOWN,15.0542,0.4700,0.0000
2026-03-27T00:30:54.453435100+00:00,SOL,BUY_UP,20.1288,0.5200,0.0000
2026-03-27T00:30:55.392171800+00:00,BTC,BUY_UP,10.0160,0.4800,0.0000
2026-03-27T00:39:01.346127500+00:00,XRP,CLOSE_Down,15.0542,0.1600,-5.2690
2026-03-27T00:39:02.136914700+00:00,BTC,CLOSE_Down,10.0160,0.0600,-4.4071
2026-03-27T00:40:41.911987100+00:00,ETH,CLOSE_Up,20.1288,0.1100,-7.0451
2026-03-27T00:40:42.174909+00:00,SOL,CLOSE_Up,20.1288,0.1500,-6.2399
2026-03-27T00:45:01.409349900+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:45:01.510027700+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T00:45:03.738549100+00:00,ETH,BUY_DOWN,10.0160,0.4700,0.0000
2026-03-27T00:45:03.843810+00:00,SOL,BUY_UP,10.0160,0.4800,0.0000
2026-03-27T00:45:05.643023600+00:00,ETH,BUY_UP,10.0160,0.4900,0.0000
2026-03-27T00:45:13.167820100+00:00,BTC,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T00:45:34.479253700+00:00,XRP,BUY_UP,35.3535,0.4400,0.0000
2026-03-27T00:50:46.153018500+00:00,SOL,BUY_DOWN,10.0160,0.4900,0.0000
2026-03-27T00:51:02.386289700+00:00,XRP,BUY_DOWN,35.3535,0.4200,0.0000
2026-03-27T00:52:51.167555400+00:00,BTC,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T00:54:01.133098500+00:00,SOL,CLOSE_Up,10.0160,0.1300,-3.7059
2026-03-27T00:54:01.376463500+00:00,XRP,CLOSE_Up,35.3535,0.0900,-12.7273
2026-03-27T00:54:02.335631800+00:00,ETH,CLOSE_Up,10.0160,0.1500,-3.3053
2026-03-27T00:56:21.011430100+00:00,BTC,CLOSE_Up,35.3535,0.1700,-9.8990
2026-03-27T01:00:01.067859500+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:00:01.171957900+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:00:01.298123200+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:00:01.395990400+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:00:03.916679300+00:00,BTC,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T01:00:04.023700100+00:00,ETH,BUY_DOWN,10.0160,0.4700,0.0000
2026-03-27T01:00:04.127940600+00:00,SOL,BUY_DOWN,5.0020,0.4800,0.0000
2026-03-27T01:00:04.232058+00:00,XRP,BUY_DOWN,10.0160,0.4700,0.0000
2026-03-27T01:01:40.491574700+00:00,BTC,BUY_UP,20.1288,0.4800,0.0000
2026-03-27T01:01:40.704465600+00:00,ETH,BUY_UP,10.0160,0.4900,0.0000
2026-03-27T01:06:05.902857900+00:00,SOL,BUY_UP,5.0020,0.4900,0.0000
2026-03-27T01:07:25.774547400+00:00,XRP,BUY_UP,10.0160,0.4800,0.0000
2026-03-27T01:09:02.313401200+00:00,BTC,CLOSE_Down,20.1288,0.1400,-7.6490
2026-03-27T01:09:53.143199600+00:00,ETH,CLOSE_Up,10.0160,0.1700,-3.1050
2026-03-27T01:10:23.679969400+00:00,SOL,CLOSE_Up,5.0020,0.1700,-1.6006
2026-03-27T01:10:23.918885500+00:00,XRP,CLOSE_Up,10.0160,0.1500,-3.3053
2026-03-27T01:15:01.264693200+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:15:01.381601600+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:15:01.480219500+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:15:01.579941200+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:15:03.820093900+00:00,BTC,BUY_UP,5.0020,0.4900,0.0000
2026-03-27T01:15:04.307536200+00:00,SOL,BUY_UP,10.0160,0.5000,0.0000
2026-03-27T01:15:05.135589500+00:00,ETH,BUY_UP,20.1288,0.4500,0.0000
2026-03-27T01:15:05.232227+00:00,SOL,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T01:15:07.965879700+00:00,XRP,BUY_DOWN,15.0542,0.5100,0.0000
2026-03-27T01:15:08.583763500+00:00,BTC,BUY_DOWN,5.0020,0.4900,0.0000
2026-03-27T01:15:24.363791400+00:00,XRP,BUY_UP,15.0542,0.4400,0.0000
2026-03-27T01:17:17.285169900+00:00,ETH,BUY_DOWN,20.1288,0.5100,0.0000
2026-03-27T01:24:16.403231800+00:00,BTC,CLOSE_Up,5.0020,0.1700,-1.6006
2026-03-27T01:25:04.668991900+00:00,ETH,CLOSE_Up,20.1288,0.1700,-7.0451
2026-03-27T01:25:39.663998400+00:00,XRP,CLOSE_Up,15.0542,0.1600,-5.2690
2026-03-27T01:26:34.610166700+00:00,SOL,CLOSE_Up,10.0160,0.1800,-3.0048
2026-03-27T01:30:01.812156900+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:30:01.901498900+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:30:02.000206600+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:30:04.627489100+00:00,BTC,BUY_UP,20.1288,0.4600,0.0000
2026-03-27T01:30:04.721245100+00:00,ETH,BUY_DOWN,46.5068,0.5700,0.0000
2026-03-27T01:30:04.816865900+00:00,SOL,BUY_UP,30.4383,0.4400,0.0000
2026-03-27T01:30:09.057851800+00:00,BTC,BUY_DOWN,20.1288,0.5200,0.0000
2026-03-27T01:30:12.799240300+00:00,SOL,BUY_DOWN,30.4383,0.5400,0.0000
2026-03-27T01:30:15.226982+00:00,XRP,BUY_DOWN,35.3535,0.4400,0.0000
2026-03-27T01:30:46.780083700+00:00,ETH,BUY_UP,46.5068,0.4000,0.0000
2026-03-27T01:30:50.721071500+00:00,XRP,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T01:39:01.593025300+00:00,ETH,CLOSE_Down,46.5068,0.1700,-11.1616
2026-03-27T01:39:02.054753500+00:00,XRP,CLOSE_Down,35.3535,0.1400,-10.9596
2026-03-27T01:39:46.741652500+00:00,SOL,CLOSE_Down,30.4383,0.1700,-8.2183
2026-03-27T01:40:31.018422700+00:00,BTC,CLOSE_Down,20.1288,0.1500,-6.2399
2026-03-27T01:45:01.684001+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:45:01.789946500+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:45:01.898826900+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T01:45:04.160499400+00:00,ETH,BUY_UP,10.0160,0.4600,0.0000
2026-03-27T01:45:04.253567900+00:00,SOL,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T01:45:04.346690600+00:00,XRP,BUY_DOWN,5.0020,0.4900,0.0000
2026-03-27T01:45:15.461760400+00:00,ETH,BUY_DOWN,10.0160,0.4900,0.0000
2026-03-27T01:45:25.212352700+00:00,BTC,BUY_DOWN,35.3535,0.4300,0.0000
2026-03-27T01:46:04.109209800+00:00,SOL,BUY_UP,20.1288,0.5100,0.0000
2026-03-27T01:46:04.923634300+00:00,BTC,BUY_UP,35.3535,0.4400,0.0000
2026-03-27T01:54:11.827505400+00:00,BTC,CLOSE_Up,35.3535,0.1500,-10.6061
2026-03-27T01:54:16.675657200+00:00,SOL,CLOSE_Up,20.1288,0.1700,-5.8374
2026-03-27T01:55:04.791756800+00:00,XRP,DANGER_SELL_Down,5.0020,0.0900,-2.0008
2026-03-27T01:55:19.942111800+00:00,ETH,CLOSE_Up,10.0160,0.1300,-3.7059
2026-03-27T02:00:01.067956500+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:00:01.169759900+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:00:01.269161200+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:00:01.365551300+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:00:03.865083800+00:00,BTC,BUY_UP,25.2525,0.4500,0.0000
2026-03-27T02:00:03.964550100+00:00,ETH,BUY_UP,20.1288,0.4600,0.0000
2026-03-27T02:00:04.066147200+00:00,SOL,BUY_UP,5.0020,0.4900,0.0000
2026-03-27T02:00:04.164658600+00:00,XRP,BUY_UP,25.2525,0.4500,0.0000
2026-03-27T02:00:05.473760100+00:00,SOL,BUY_DOWN,5.0020,0.4400,0.0000
2026-03-27T02:00:05.664325100+00:00,XRP,BUY_DOWN,25.2525,0.5100,0.0000
2026-03-27T02:00:08.597455500+00:00,BTC,BUY_DOWN,25.2525,0.5200,0.0000
2026-03-27T02:00:08.797868600+00:00,ETH,BUY_DOWN,20.1288,0.5100,0.0000
2026-03-27T02:09:52.265071600+00:00,SOL,CLOSE_Up,5.0020,0.1700,-1.6006
2026-03-27T02:09:55.473601900+00:00,BTC,CLOSE_Up,25.2525,0.1400,-9.8485
2026-03-27T02:10:43.207403500+00:00,ETH,CLOSE_Up,20.1288,0.1700,-7.0451
2026-03-27T02:12:18.947229400+00:00,XRP,CLOSE_Down,25.2525,0.1900,-6.5657
2026-03-27T02:15:00.434598+00:00,SOL,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T02:15:01.144562200+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:15:01.424135500+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:15:03.412283100+00:00,BTC,BUY_UP,30.4383,0.4400,0.0000
2026-03-27T02:15:03.691210600+00:00,XRP,BUY_UP,20.1288,0.4600,0.0000
2026-03-27T02:15:04.417249600+00:00,ETH,BUY_UP,35.3535,0.4400,0.0000
2026-03-27T02:15:39.841535700+00:00,XRP,BUY_DOWN,20.1288,0.5100,0.0000
2026-03-27T02:24:58.195864600+00:00,XRP,CLOSE_Down,20.1288,0.1800,-5.6361
2026-03-27T02:25:00.812834100+00:00,SOL,DANGER_SELL_Up,35.3535,0.0500,-14.1414
2026-03-27T02:25:03.401040200+00:00,BTC,DANGER_SELL_Up,30.4383,0.1300,-9.4359
2026-03-27T02:25:04.441591600+00:00,ETH,DANGER_SELL_Up,35.3535,0.2000,-8.8384
2026-03-27T02:30:00.310069800+00:00,ETH,BUY_DOWN,56.8417,0.4800,0.0000
2026-03-27T02:30:01.266788100+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:30:01.457435+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:30:02.981395300+00:00,XRP,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T02:30:03.586554200+00:00,BTC,BUY_UP,10.0160,0.5000,0.0000
2026-03-27T02:30:03.813021300+00:00,SOL,BUY_DOWN,20.1288,0.5000,0.0000
2026-03-27T02:30:26.244945900+00:00,BTC,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T02:30:49.074862100+00:00,XRP,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T02:35:52.002772500+00:00,ETH,BUY_UP,56.8417,0.4100,0.0000
2026-03-27T02:37:32.442038+00:00,SOL,BUY_UP,20.1288,0.4600,0.0000
2026-03-27T02:39:01.804005400+00:00,BTC,CLOSE_Down,10.0160,0.1000,-4.0064
2026-03-27T02:39:02.153302300+00:00,ETH,CLOSE_Down,56.8417,0.1200,-16.4841
2026-03-27T02:40:16.676965300+00:00,SOL,CLOSE_Down,20.1288,0.1600,-6.0386
2026-03-27T02:42:52.602651600+00:00,XRP,CLOSE_Up,35.3535,0.1300,-11.3131
2026-03-27T02:45:01.002840900+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:45:01.615017900+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:45:01.722485300+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:45:01.839322500+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T02:45:03.815504900+00:00,XRP,BUY_DOWN,25.2525,0.5100,0.0000
2026-03-27T02:45:04.669451800+00:00,ETH,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T02:45:04.767842800+00:00,SOL,BUY_DOWN,15.0542,0.4700,0.0000
2026-03-27T02:45:05.474286+00:00,BTC,BUY_UP,10.0160,0.5000,0.0000
2026-03-27T02:45:09.760598800+00:00,ETH,BUY_UP,10.0160,0.5000,0.0000
2026-03-27T02:45:41.749780500+00:00,BTC,BUY_DOWN,10.0160,0.4400,0.0000
2026-03-27T02:54:01.395890100+00:00,BTC,CLOSE_Up,10.0160,0.1700,-3.1050
2026-03-27T02:55:03.350617700+00:00,XRP,DANGER_SELL_Down,25.2525,0.0600,-11.8687
2026-03-27T02:55:04.291403200+00:00,SOL,DANGER_SELL_Down,15.0542,0.0400,-6.4733
2026-03-27T02:56:06.254991800+00:00,ETH,CLOSE_Up,10.0160,0.1600,-3.2051
2026-03-27T03:00:00.419236900+00:00,XRP,BUY_UP,30.7882,0.4500,0.0000
2026-03-27T03:00:01.137234800+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:00:01.243541200+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:00:01.975946800+00:00,BTC,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T03:00:03.464617+00:00,ETH,BUY_DOWN,35.6997,0.3800,0.0000
2026-03-27T03:00:03.567647200+00:00,SOL,BUY_DOWN,35.6997,0.4300,0.0000
2026-03-27T03:01:12.153240800+00:00,ETH,BUY_UP,35.6997,0.5500,0.0000
2026-03-27T03:01:12.361556800+00:00,SOL,BUY_UP,35.6997,0.5500,0.0000
2026-03-27T03:01:22.765259+00:00,BTC,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T03:09:01.839050700+00:00,BTC,CLOSE_Down,35.3535,0.0200,-15.2020
2026-03-27T03:09:02.094528700+00:00,ETH,CLOSE_Down,35.6997,0.0300,-18.5639
2026-03-27T03:09:02.356539100+00:00,SOL,CLOSE_Down,35.6997,0.0300,-18.5639
2026-03-27T03:10:00.486511200+00:00,XRP,DANGER_SELL_Up,30.7882,0.0030,-14.6860
2026-03-27T03:15:01.289473700+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:15:01.393966200+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:15:01.491708+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:15:01.595652700+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:15:04.059879+00:00,BTC,BUY_DOWN,46.5068,0.4100,0.0000
2026-03-27T03:15:04.172491+00:00,ETH,BUY_DOWN,46.5068,0.4100,0.0000
2026-03-27T03:15:04.294643500+00:00,SOL,BUY_DOWN,25.2525,0.4500,0.0000
2026-03-27T03:15:04.391848400+00:00,XRP,BUY_DOWN,35.6997,0.4300,0.0000
2026-03-27T03:15:08.094663600+00:00,BTC,BUY_UP,46.5068,0.5600,0.0000
2026-03-27T03:15:08.286383300+00:00,ETH,BUY_UP,46.5068,0.5700,0.0000
2026-03-27T03:15:10.571376600+00:00,SOL,BUY_UP,25.2525,0.5300,0.0000
2026-03-27T03:15:14.256461700+00:00,XRP,BUY_UP,35.6997,0.5500,0.0000
2026-03-27T03:25:35.559245600+00:00,BTC,CLOSE_Up,46.5068,0.1800,-10.6966
2026-03-27T03:26:28.034437500+00:00,ETH,CLOSE_Up,46.5068,0.1700,-11.1616
2026-03-27T03:27:03.123700600+00:00,SOL,CLOSE_Up,25.2525,0.1600,-7.3232
2026-03-27T03:30:01.201195700+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:30:01.309179400+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:30:01.419010+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:30:03.989121+00:00,SOL,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T03:30:10.620134800+00:00,BTC,BUY_UP,15.0542,0.5100,0.0000
2026-03-27T03:30:10.727066200+00:00,ETH,BUY_UP,20.1288,0.5200,0.0000
2026-03-27T03:30:11.729554600+00:00,SOL,BUY_UP,20.1288,0.5200,0.0000
2026-03-27T03:30:25.184167800+00:00,BTC,BUY_DOWN,15.0542,0.4600,0.0000
2026-03-27T03:30:25.381379300+00:00,ETH,BUY_DOWN,20.1288,0.4500,0.0000
2026-03-27T03:30:25.787344500+00:00,XRP,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T03:31:32.749605800+00:00,XRP,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T03:39:53.039010900+00:00,BTC,CLOSE_Up,15.0542,0.1500,-4.8173
2026-03-27T03:40:11.676579800+00:00,SOL,CLOSE_Up,20.1288,0.1500,-6.2399
2026-03-27T03:41:49.831802400+00:00,ETH,CLOSE_Up,20.1288,0.1700,-5.8374
2026-03-27T03:45:01.257222600+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:45:01.475936700+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T03:45:02.478686700+00:00,ETH,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T03:45:03.720975200+00:00,BTC,BUY_UP,5.0020,0.4900,0.0000
2026-03-27T03:45:06.560574900+00:00,SOL,BUY_UP,15.0542,0.5100,0.0000
2026-03-27T03:45:16.958767+00:00,ETH,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T03:45:18.310082600+00:00,XRP,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T03:55:03.164762400+00:00,BTC,DANGER_SELL_Up,5.0020,0.1300,-1.8007
2026-03-27T03:55:06.938119500+00:00,SOL,DANGER_SELL_Up,15.0542,0.0900,-6.3228
2026-03-27T03:55:17.185072700+00:00,ETH,CLOSE_Down,35.3535,0.1600,-10.2525
2026-03-27T03:55:18.295858600+00:00,XRP,DANGER_SELL_Up,35.3535,0.0800,-13.0808
2026-03-27T04:00:01.058157300+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:00:01.151650500+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:00:01.755621+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:00:01.844392700+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:00:03.605580+00:00,SOL,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T04:00:04.330701900+00:00,BTC,BUY_DOWN,5.0020,0.4800,0.0000
2026-03-27T04:00:04.424560200+00:00,ETH,BUY_DOWN,25.2525,0.4500,0.0000
2026-03-27T04:00:05.721613400+00:00,XRP,BUY_DOWN,46.5068,0.4000,0.0000
2026-03-27T04:00:14.959274900+00:00,SOL,BUY_UP,10.0160,0.4600,0.0000
2026-03-27T04:00:15.765531300+00:00,BTC,BUY_UP,5.0020,0.4600,0.0000
2026-03-27T04:00:15.982334500+00:00,ETH,BUY_UP,25.2525,0.4500,0.0000
2026-03-27T04:00:39.427753100+00:00,XRP,BUY_UP,46.5068,0.5700,0.0000
2026-03-27T04:09:01.095479+00:00,BTC,CLOSE_Down,5.0020,0.0030,-2.4360
2026-03-27T04:09:01.340627800+00:00,ETH,CLOSE_Down,25.2525,0.0100,-13.1313
2026-03-27T04:09:01.582024800+00:00,SOL,CLOSE_Down,10.0160,0.0020,-4.9880
2026-03-27T04:09:01.823054300+00:00,XRP,CLOSE_Down,46.5068,0.0080,-26.1368
2026-03-27T04:15:01.475153800+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:15:01.573584+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:15:01.674770600+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:15:01.779630800+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:15:03.976544700+00:00,BTC,BUY_DOWN,25.2525,0.4500,0.0000
2026-03-27T04:15:04.075821300+00:00,ETH,BUY_DOWN,25.2525,0.4500,0.0000
2026-03-27T04:15:04.181104700+00:00,SOL,BUY_DOWN,30.4383,0.4400,0.0000
2026-03-27T04:15:06.763993400+00:00,XRP,BUY_DOWN,35.6997,0.4300,0.0000
2026-03-27T04:16:41.501973+00:00,XRP,BUY_UP,35.6997,0.5500,0.0000
2026-03-27T04:17:01.099217500+00:00,ETH,BUY_UP,25.2525,0.5200,0.0000
2026-03-27T04:24:01.310342300+00:00,XRP,CLOSE_Up,35.6997,0.0210,-14.6012
2026-03-27T04:24:02.694883300+00:00,ETH,CLOSE_Up,25.2525,0.0240,-10.7576
2026-03-27T04:25:03.462564300+00:00,BTC,DANGER_SELL_Down,25.2525,0.0600,-9.8485
2026-03-27T04:25:04.628064700+00:00,SOL,DANGER_SELL_Down,30.4383,0.0110,-13.0580
2026-03-27T04:30:01.304568+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:30:01.434363+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:30:01.534988300+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:30:01.631729600+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:30:04.080049400+00:00,BTC,BUY_UP,35.6997,0.5400,0.0000
2026-03-27T04:30:04.169432600+00:00,ETH,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T04:30:04.355982400+00:00,XRP,BUY_UP,10.0160,0.4200,0.0000
2026-03-27T04:30:05.645956900+00:00,SOL,BUY_UP,15.0542,0.5000,0.0000
2026-03-27T04:30:07.316528+00:00,ETH,BUY_UP,20.1288,0.4800,0.0000
2026-03-27T04:30:51.697013900+00:00,BTC,BUY_DOWN,35.6997,0.4100,0.0000
2026-03-27T04:30:52.078432700+00:00,SOL,BUY_DOWN,15.0542,0.4600,0.0000
2026-03-27T04:34:28.774755500+00:00,XRP,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T04:39:02.600825300+00:00,BTC,CLOSE_Up,35.6997,0.1200,-11.0669
2026-03-27T04:39:26.282727100+00:00,SOL,CLOSE_Up,15.0542,0.1700,-4.5163
2026-03-27T04:40:42.153248+00:00,ETH,CLOSE_Up,20.1288,0.1600,-6.0386
2026-03-27T04:43:02.601118100+00:00,XRP,CLOSE_Down,10.0160,0.1800,-3.0048
2026-03-27T04:45:01.256649900+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:45:01.381561700+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:45:01.480365300+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:45:01.572080500+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T04:45:03.995114700+00:00,BTC,BUY_UP,5.0020,0.4900,0.0000
2026-03-27T04:45:04.187041400+00:00,SOL,BUY_UP,10.0160,0.5000,0.0000
2026-03-27T04:45:04.281682300+00:00,XRP,BUY_UP,10.0160,0.4800,0.0000
2026-03-27T04:45:11.244426900+00:00,ETH,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T04:45:11.434553900+00:00,XRP,BUY_DOWN,10.0160,0.5000,0.0000
2026-03-27T04:45:18.728665100+00:00,SOL,BUY_DOWN,10.0160,0.4800,0.0000
2026-03-27T04:45:42.514399600+00:00,BTC,BUY_DOWN,5.0020,0.4200,0.0000
2026-03-27T04:54:27.287058600+00:00,ETH,BUY_UP,10.0160,0.4900,0.0000
2026-03-27T04:55:46.553079400+00:00,BTC,CLOSE_Up,5.0020,0.1700,-1.6006
2026-03-27T04:55:59.240732300+00:00,SOL,CLOSE_Up,10.0160,0.1700,-3.1050
2026-03-27T04:56:11.409500600+00:00,XRP,CLOSE_Up,10.0160,0.1700,-3.3053
2026-03-27T04:56:17.177946400+00:00,ETH,CLOSE_Up,10.0160,0.1700,-3.1050
2026-03-27T05:00:01.055413700+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:00:01.159429900+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:00:03.319763100+00:00,SOL,BUY_UP,20.1288,0.4600,0.0000
2026-03-27T05:00:03.415931300+00:00,XRP,BUY_DOWN,52.0833,0.4000,0.0000
2026-03-27T05:00:04.935935800+00:00,BTC,BUY_UP,35.3535,0.4500,0.0000
2026-03-27T05:00:05.241066200+00:00,XRP,BUY_UP,52.0833,0.5600,0.0000
2026-03-27T05:00:07.148735800+00:00,SOL,BUY_DOWN,20.1288,0.4600,0.0000
2026-03-27T05:00:26.163062100+00:00,ETH,BUY_DOWN,35.3535,0.4400,0.0000
2026-03-27T05:00:46.038459100+00:00,ETH,BUY_UP,35.3535,0.4200,0.0000
2026-03-27T05:07:08.492723800+00:00,BTC,BUY_DOWN,35.3535,0.4500,0.0000
2026-03-27T05:09:01.189637100+00:00,BTC,CLOSE_Up,35.3535,0.1000,-12.3737
2026-03-27T05:09:01.444720100+00:00,ETH,CLOSE_Up,35.3535,0.0800,-13.0808
2026-03-27T05:09:01.709172400+00:00,SOL,CLOSE_Up,20.1288,0.1300,-7.8502
2026-03-27T05:09:02.000393+00:00,XRP,CLOSE_Up,52.0833,0.0900,-16.1458
2026-03-27T05:15:01.120671100+00:00,BTC,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:15:01.218191100+00:00,ETH,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:15:01.332472600+00:00,SOL,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:15:01.434487800+00:00,XRP,EXPIRED,0.0000,0.0000,0.0000
2026-03-27T05:15:04.013859+00:00,ETH,BUY_UP,25.2525,0.4400,0.0000
2026-03-27T05:15:04.209938700+00:00,XRP,BUY_UP,10.0160,0.4800,0.0000
2026-03-27T05:15:05.948021100+00:00,SOL,BUY_DOWN,25.2525,0.5300,0.0000
2026-03-27T05:15:11.646187+00:00,BTC,BUY_UP,20.1288,0.4500,0.0000
2026-03-27T05:15:13.792869100+00:00,XRP,BUY_DOWN,10.0160,0.4900,0.0000
2026-03-27T05:15:14.484942400+00:00,BTC,BUY_DOWN,20.1288,0.5200,0.0000
2026-03-27T05:15:15.758909200+00:00,ETH,BUY_DOWN,25.2525,0.5300,0.0000
2026-03-27T05:20:13.134199100+00:00,SOL,BUY_UP,25.2525,0.4400,0.0000
